Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speaker_name
351	9	i'm sorry, i shouldn't have brought that up.	Apologise	00:05:35,530	00:05:38,011	superstore	Amy
351	10	aw, amy. come here.	Comfort	00:05:38,054	00:05:40,622	superstore	Glenn
352	0	some of my cousins might try to kill me for the money, but with installments, they'll need me alive.	Joke	00:06:05,260	00:06:09,351	superstore	Nico
352	1	okay, but if we get the money now, we could buy something really baller.	Advise	00:06:09,394	00:06:13,742	superstore	Cheyenne
352	2	like, maybe a robot that plays music and is also your dentist and stuff.	Advise	00:06:13,785	00:06:18,703	superstore	Cheyenne
352	3	or a yacht, but the captain is an ape wearing a sailor hat.	Advise	00:06:18,747	00:06:22,490	superstore	Cheyenne
353	3	you should do it now while you still got your business suit on.	Advise	00:07:05,881	00:07:08,449	superstore	Jonah
353	6	my mouth is watering. i can't be around these.	Leave	00:07:13,106	00:07:17,240	superstore	Amy
356	0	um, yeah, could you just let her know that--	Ask for help	00:08:33,142	00:08:35,797	superstore	Amy
356	2	listen, skye. i think you're lying to me.	Criticize	00:08:53,336	00:08:57,471	superstore	Jonah
356	3	you know what, i'm sorry.	Apologise	00:09:08,743	00:09:10,092	superstore	Jonah
356	4	take it away, amy.	Arrange	00:09:12,007	00:09:14,227	superstore	Jonah
356	5	um, you're doing great.	Praise	00:09:17,404	00:09:19,014	superstore	Amy
356	6	listen, could you just tell her that i called?	Ask for help	00:09:20,711	00:09:22,626	superstore	Amy
357	1	no matter how much you make, it never seems like enough.	Inform	00:09:35,813	00:09:38,903	superstore	Glenn
357	2	but with a little planning, you'll see that a budget is like a raise you give yourself.	Inform	00:09:38,947	00:09:43,691	superstore	Glenn
357	3	let's look at a typical budget for a cloud 9 employee.	Inform	00:09:51,481	00:09:55,355	superstore	Glenn
357	4	we'll call her penny wise.	Inform	00:09:55,398	00:09:58,053	superstore	Glenn
357	5	oh, because she's a killer clown that lives in the sewer?	Joke	00:09:58,097	00:10:00,316	superstore	Garrett
357	11	well, there's $100 under  other.  that's probably for food.	Inform	00:10:13,547	00:10:17,986	superstore	Glenn
357	15	i eat two-week-old unrefrigerated lobster.	Complain	00:10:35,090	00:10:37,527	superstore	Marcus
357	16	i'm going to get sick.	Complain	00:10:37,571	00:10:39,225	superstore	Marcus
360	3	you could just happen to run into her and then bring up the raise.	Advise	00:12:32,381	00:12:35,819	superstore	Jonah
360	7	okay, fine. but you're coming with me.	Arrange	00:12:52,662	00:12:55,230	superstore	Amy
361	0	hey, you're scaring off customers.	Criticize	00:13:15,946	00:13:17,731	superstore	Dina
361	2	hey, sandra, how much does the employee who sells a winning lotto ticket get?	Ask for help	00:13:24,085	00:13:28,394	superstore	Dina
361	5	i didn't ask you to do anything.	Leave	00:13:38,317	00:13:40,319	superstore	Dina
362	0	we should have a saltwater pool on the yacht.	Advise	00:13:51,155	00:13:53,593	superstore	Nico
362	1	and we should hire someone to bury treasure for us, and then we get to find it.	Advise	00:13:57,814	00:14:02,776	superstore	Cheyenne
363	0	no, that doesn't look anything like her, either.	Oppose	00:14:33,328	00:14:35,330	superstore	Jonah
363	1	no.	Oppose	00:14:37,550	00:14:38,986	superstore	Amy
363	3	just keep your eyes peeled. tell me if you see her.	Arrange	00:14:40,140	00:14:42,142	superstore	Amy
363	5	shut up. i'm not used to these things.	Prevent	00:14:47,429	00:14:49,344	superstore	Amy
363	7	and i was a pretty decent skier.	Flaunt	00:15:02,618	00:15:05,055	superstore	Jonah
365	0	myrtle, what are you doing here?	Care	00:15:36,435	00:15:39,481	superstore	Glenn
365	4	um, why don't you give me these and i'll give you the cash?	Advise	00:16:00,023	00:16:03,026	superstore	Glenn
367	0	suck it, colleen, you pink ribbon wearing bitch.	Criticize	00:18:25,691	00:18:27,997	superstore	Dina
367	3	no, sandra. you're not a part of this.	Oppose	00:18:39,008	00:18:41,097	superstore	Sandra
367	6	enjoy your 5 1/2 million, loser.	Taunt	00:19:02,075	00:19:04,338	superstore	Nico
368	2	if you want to move up the corporate ladder, you're going to need to learn how to play golf.	Advise	00:19:42,028	00:19:45,988	superstore	Jonah
368	3	just think of yourself as, like, you're a pendulum.	Advise	00:19:55,694	00:19:57,913	superstore	Jonah
368	5	yeah, but not so loose, and let's please be careful.	Advise	00:19:59,785	00:20:02,483	superstore	Jonah
370	0	the doctor says it's normal for the head to be so much bigger than the rest of the body.	Inform	00:00:31,226	00:00:35,491	superstore	superstore person1
370	1	well, the doctor wrote it down and put it in this envelope, so here goes nothing.	Inform	00:00:41,715	00:00:48,112	superstore	Glenn
370	3	you guys should do something special.	Advise	00:00:51,376	00:00:53,161	superstore	Kelly
370	5	or we could all get paintball guns, and shoot each other, and the paint could either be blue or pink.	Advise	00:01:04,259	00:01:09,264	superstore	Cheyenne
371	2	i'm don sosa, and have i got a car for you.	Joke	00:01:41,165	00:01:44,560	superstore	Jonah
371	5	i am not a crook.	Joke	00:02:21,641	00:02:23,773	superstore	Marcus
372	0	uh, little advice. get the c-section.	Advise	00:02:42,618	00:02:45,795	superstore	superstore person1
372	4	nope. nope. absolutely not.	Leave	00:03:08,122	00:03:11,778	superstore	Dina
374	0	what are you doing here?	Care	00:03:37,804	00:03:39,109	superstore	Nico
374	1	oh, i'm on a break from target.	Inform	00:03:39,153	00:03:40,720	superstore	Jeff
374	4	well, uh, thank you for visiting.	Thank	00:03:45,333	00:03:47,422	superstore	Nico
374	7	everything okay with you guys?	Care	00:04:05,005	00:04:06,571	superstore	Jonah
379	2	it's a nice store.	Praise	00:07:00,223	00:07:01,659	superstore	Jonah
381	0	i need to know the gender of their baby.	Ask for help	00:07:52,972	00:07:55,626	superstore	Garrett
381	2	hello, it's me, glenn sturgis.	Greet	00:08:00,718	00:08:03,373	superstore	Garrett
381	5	you have no idea how spot on i was.	Criticize	00:08:11,512	00:08:14,558	superstore	Garrett
382	0	i did not think this through.	Complain	00:08:14,602	00:08:15,951	superstore	Dina
382	1	and now, i have a horrible parasite just eating and pissing inside me.	Complain	00:08:15,995	00:08:19,650	superstore	Dina
382	4	look, dina, it's just for a few more months.	Comfort	00:08:27,136	00:08:29,617	superstore	Amy
382	5	yeah, and then i get to endure the most gruesome pain imaginable.	Complain	00:08:29,660	00:08:32,968	superstore	Dina
382	6	the phrase  cut from hole to hole  was said to me.	Complain	00:08:33,012	00:08:36,189	superstore	Dina
382	7	you know, it really didn't hurt that much.	Comfort	00:08:36,232	00:08:38,408	superstore	Amy
383	0	hey, guys. hey, jeff.	Greet	00:08:59,038	00:09:01,562	superstore	Jonah
383	2	and besides, you just need to get back out there, you know?	Comfort	00:09:07,046	00:09:10,005	superstore	Jonah
383	3	get back on the horse. giddy-up!	Comfort	00:09:10,049	00:09:12,573	superstore	Jonah
383	4	is that so wrong? to just once ask what makes jeffrey happy?	Complain	00:09:27,849	00:09:32,810	superstore	Jeff
383	5	you shouldn't rush into anything.	Comfort	00:09:36,162	00:09:37,598	superstore	Nico
383	6	you should... follow your bliss.	Advise	00:09:37,641	00:09:40,905	superstore	Nico
383	7	yeah, defin--definitely. you'll find another job.	Comfort	00:09:40,949	00:09:43,125	superstore	Jonah
383	8	you just--you need to figure out you first.	Advise	00:09:43,169	00:09:46,085	superstore	Jonah
384	0	hey, check out how light these are.	Flaunt	00:12:47,091	00:12:48,789	superstore	Jeff
384	1	carbon fiber--sorry, they're probably a little sweaty.	Apologise	00:12:48,832	00:12:51,270	superstore	Jeff
384	5	who the hell are you to talk to him that way?	Criticize	00:13:33,050	00:13:35,618	superstore	Nico
384	6	he is more man than you'll ever be.	Taunt	00:13:35,662	00:13:37,185	superstore	Nico
384	7	if we're talking about truth bombs, well, take shelter, 'cause i'm about to make it rain.	Taunt	00:13:37,228	00:13:42,146	superstore	Nico
385	0	with her fortune teller sleeves and her dallas eye shadow?	Taunt	00:14:33,546	00:14:36,157	superstore	Nico
385	7	jonah, stop, seriously. just look at him.	Prevent	00:14:55,132	00:14:57,918	superstore	Nico
385	8	just we'll be all right.	Comfort	00:15:00,790	00:15:03,880	superstore	Nico
385	10	how do you not get how this works?	Criticize	00:15:13,499	00:15:14,935	superstore	Nico
385	11	he was finally gonna get a job.	Criticize	00:15:14,978	00:15:16,502	superstore	Nico
385	12	i'm sorry, it's confusing. you're a very good actor.	Apologise	00:15:16,545	00:15:19,505	superstore	Jonah
388	1	cool.	Praise	00:16:49,856	00:16:50,944	superstore	Cheyenne
388	5	attention, ladies and germs.	Inform	00:17:04,653	00:17:07,787	superstore	Glenn
388	6	sorry, i've always wanted to say that.	Apologise	00:17:07,830	00:17:09,745	superstore	Glenn
391	1	he's--he's good.	Praise	00:00:21,377	00:00:22,683	superstore	Amy
391	7	no. forget it.	Leave	00:00:58,414	00:01:00,242	superstore	Jonah
391	8	nope.	Leave	00:01:06,161	00:01:07,510	superstore	Jonah
392	0	also, it is mother's day this weekend, and corporate says mothers are in this year.	Inform	00:01:27,182	00:01:33,188	superstore	Glenn
392	2	well, that's it for the prepared announcements.	Inform	00:01:35,364	00:01:37,975	superstore	Glenn
392	3	now i'll open it up to the room, in case anyone has something they'd like to say.	Inform	00:01:38,019	00:01:42,850	superstore	Glenn
392	4	maybe about mother's day?	Advise	00:01:44,765	00:01:46,810	superstore	Glenn
392	5	amy has the floor.	Arrange	00:01:52,076	00:01:53,991	superstore	Glenn
392	7	hey guys, i'm pregnant.	Inform	00:01:57,734	00:01:59,431	superstore	Amy
392	11	don't worry. i couldn't tell.	Comfort	00:02:18,986	00:02:20,683	superstore	Cheyenne
392	14	the baby is adam's. i was the first to know because i am her best friend, and, justine, no one went to your bar crawl because you are unpleasant to be around.	Inform	00:02:44,402	00:02:51,496	superstore	Dina
392	15	unpleasant in bed.	Taunt	00:02:51,540	00:02:52,976	superstore	Justine
394	0	this is urgent! attention, employees.	Inform	00:04:49,919	00:04:51,399	superstore	Dina
394	1	we need you to assemble in the front of the store for a group photo in ten minutes.	Arrange	00:04:51,442	00:04:54,924	superstore	Dina
394	2	and look sharp!	Inform	00:04:54,968	00:04:56,752	superstore	Glenn
394	3	we--no! we have a chance to have ceo, neil penderson, in our store!	Inform	00:04:56,796	00:05:01,670	superstore	Glenn
394	4	neil! penderson!	Inform	00:05:03,498	00:05:06,153	superstore	Dina
394	5	as i was saying, there's a missing child.	Inform	00:05:07,241	00:05:09,286	superstore	Garrett
394	6	his name is caden. he has brown hair, is eight years old, and is wearing overalls.	Inform	00:05:09,330	00:05:13,421	superstore	Garrett
394	7	so, uh, i guess those two things.	Inform	00:05:13,464	00:05:15,858	superstore	Garrett
394	8	group photo. missing kid.	Inform	00:05:15,902	00:05:17,947	superstore	Garrett
395	0	mad props on not getting scooped out.	Joke	00:05:23,474	00:05:25,172	superstore	Bo
395	1	we brought you some of harmonica's old baby stuff we were gonna give to goodwill.	Introduce	00:05:28,415	00:05:31,809	superstore	Cheyenne
395	3	oh, okay. thank you.	Thank	00:05:36,226	00:05:38,489	superstore	Amy
395	5	oh, there's some good stuff in here.	Introduce	00:05:40,187	00:05:42,276	superstore	Cheyenne
395	6	oh, that baby. that's a good baby.	Introduce	00:05:42,319	00:05:44,365	superstore	Bo
395	7	oh, it's clean.	Introduce	00:05:44,408	00:05:45,496	superstore	Cheyenne
395	9	it's like a pretty funny slam on him.	Joke	00:05:52,590	00:05:54,505	superstore	Bo
396	0	maybe next year.	Leave	00:06:17,006	00:06:18,442	superstore	Glenn
396	1	okay, it's just that i was the one who took it last year and the year before that.	Complain	00:06:18,486	00:06:21,968	superstore	Sandra
396	3	come up to the front. amanda, way back.	Arrange	00:06:31,939	00:06:34,071	superstore	Dina
396	4	jonah, you're gonna show off your tight little bod right here.	Arrange	00:06:35,595	00:06:38,249	superstore	Dina
396	6	half-pint, right there.	Arrange	00:06:40,382	00:06:41,601	superstore	Dina
396	8	it hurts a little, but i can show all of my teeth.	Flaunt	00:06:43,951	00:06:46,475	superstore	Kelly
396	10	okay, everyone put your arms around each other.	Arrange	00:06:56,833	00:06:58,792	superstore	Glenn
396	11	jonah, both arms. pregnancy's not contagious.	Arrange	00:07:00,702	00:07:04,010	superstore	Glenn
396	13	there's a spot open in the middle.	Inform	00:07:11,495	00:07:13,715	superstore	Sandra
396	14	i guess that works too.	Agree	00:07:21,070	00:07:22,680	superstore	Sandra
397	0	it's just fine. that's a good way of putting it.	Praise	00:07:35,258	00:07:37,913	superstore	Glenn
397	1	that's not what i meant.	Oppose	00:07:37,957	00:07:39,741	superstore	Glenn
397	3	right! like on  cnn heroes,  you get a sense of the struggle.	Agree	00:07:43,919	00:07:48,924	superstore	Glenn
397	4	you know, i agree with garrett.	Agree	00:07:54,538	00:07:55,626	superstore	Dina
397	5	we should be doing a tv show.	Advise	00:07:55,670	00:07:56,976	superstore	Dina
397	7	ken burns. let's do this!	Arrange	00:08:07,508	00:08:10,250	superstore	Glenn
398	1	no, i didn't. you found it.	Oppose	00:08:23,002	00:08:25,265	superstore	Amy
398	2	why don't you just keep it.	Advise	00:08:25,308	00:08:27,484	superstore	Nico
398	3	mateo, thank you. that's very kind of you.	Thank	00:08:27,528	00:08:30,400	superstore	Amy
400	0	and the guy who made my burrito was like really creepy, but kind of in a hot way.	Complain	00:09:27,327	00:09:32,071	superstore	Cheyenne
400	3	yeah, totally.	Agree	00:09:45,084	00:09:46,302	superstore	Cheyenne
400	7	okay? if you thought you were gonna die, maybe act like it.	Advise	00:09:55,485	00:09:59,272	superstore	Dina
400	8	oh, okay, yeah, i can act like that, okay.	Agree	00:09:59,315	00:10:02,666	superstore	Cheyenne
402	2	well, maybe less emotion.	Advise	00:13:53,114	00:13:54,724	superstore	Glenn
402	3	all right, got it. no problem.	Agree	00:13:54,768	00:13:57,771	superstore	Nico
402	4	moving on.	Arrange	00:14:09,043	00:14:10,261	superstore	Dina
402	10	sorry.	Apologise	00:14:49,388	00:14:51,433	superstore	Nico
403	0	mm, sorry i can't talk right now.	Apologise	00:15:03,750	00:15:05,316	superstore	Jonah
403	1	mm, blankets don't have hands.	Joke	00:15:12,454	00:15:14,456	superstore	Jonah
403	2	stop.	Prevent	00:15:14,500	00:15:16,632	superstore	Kelly
403	3	yeah. well, i mean, yeah.	Agree	00:15:24,510	00:15:28,688	superstore	Kelly
403	4	okay, um, how about a mother's day brunch?	Advise	00:15:28,731	00:15:31,168	superstore	Kelly
403	6	i'm supposed to meet my mom later that day, but i can blow it off, so it's totally fine.	Leave	00:15:39,002	00:15:43,354	superstore	Jonah
405	1	i've had that conversation multiple times.	Flaunt	00:16:15,909	00:16:18,302	superstore	Marcus
405	2	well, now that you're single again, you and i should start hanging out more.	Advise	00:16:18,346	00:16:21,480	superstore	Justine
405	4	well, no. not really.	Oppose	00:16:31,315	00:16:32,926	superstore	Amy
405	11	he can't support me.	Oppose	00:16:48,768	00:16:50,030	superstore	Amy
405	12	he works part time at a petsmart.	Introduce	00:16:50,073	00:16:51,727	superstore	Amy
405	13	okay, i don't really want to talk about this anymore.	Prevent	00:17:06,089	00:17:07,743	superstore	Amy
405	14	so, uh, let's find something else to talk about.	Advise	00:17:07,787	00:17:10,441	superstore	Amy
405	15	just one more thing.	Inform	00:17:10,485	00:17:12,313	superstore	Marcus
405	17	i thought a lot about this, and you being pregnant is not a deal breaker for me.	Inform	00:17:13,793	00:17:18,014	superstore	Marcus
405	18	i may not be that baby's father, but i'm willing to step up and be its dad.	Inform	00:17:18,058	00:17:23,367	superstore	Marcus
405	19	thank you, marcus. i'll let you know.	Thank	00:17:24,673	00:17:27,284	superstore	Amy
407	1	yeah, totally.	Agree	00:20:22,024	00:20:24,113	superstore	Cheyenne
407	2	that was so good.	Praise	00:20:31,860	00:20:33,122	superstore	Justine
407	3	that could seriously be on youtube.	Praise	00:20:33,166	00:20:34,950	superstore	Justine
407	4	guys, i would watch a show about us.	Inform	00:20:34,994	00:20:36,735	superstore	Nico
407	6	after watching it, i got to say, a lot of the key choices were mine, so.	Flaunt	00:20:40,956	00:20:45,526	superstore	Garrett
